SKU,Product Name,Category,Brand,Cost Price
46.424.0005R,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.5 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,67.00
46.424.0010RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.10 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,0.00
46.424.0020RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.20 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,103.60
46.424.0025RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.25 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,103.74
46.424.0030RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.30 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,113.50
46.424.0050ARQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.50 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,116.13
46.424.0050BRQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.50 ml, Tol.± 0.08 ml, SS 19",Vol. Glassware,1,129.61
46.424.0100RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.100 ml, Tol.± 0.1 ml, SS 16",Vol. Glassware,1,142.21
46.424.0150RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.150 ml, Tol.± 0.2 ml, SS 16",Vol. Glassware,1,152.43
46.424.0200RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.200 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,181.00
46.424.0250RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.250 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,179.88
46.424.0300RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.300 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,198.91
46.424.0400QR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.400 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,216.90
46.424.0500QR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.500 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,245.75
46.424.0750RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.750 ml, Tol.± 0.3 ml, SS 22",Vol. Glassware,1,360.94
46.424.0900QR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.900 ml, Tol.± 0.3 ml, SS 22",Vol. Glassware,1,362.06
46.424.1000QR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.1000 ml, Tol.± 0.3 ml, SS 22",Vol. Glassware,1,444.14
46.424.1500RQR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.1500 ml, Tol.± 0.5 ml, SS 27",Vol. Glassware,1,897.23
46.424.2000QR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.2000 ml, Tol.± 0.5 ml, SS 27",Vol. Glassware,1,1137.64
46.424.4000QR,"Volumetric Flask-ASTM, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.4000 ml, Tol.± 1 ml, SS 38",Vol. Glassware,1,1533.45
46.434.0005R,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.5 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,116.00
46.434.0010RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.10 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,0.00
46.434.0020RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.20 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,158.02
46.434.0025RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.25 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,158.11
46.434.0050RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.50 ml, Tol.± 0.08 ml, SS 13",Vol. Glassware,1,180.97
46.434.0100RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.100 ml, Tol.± 0.1 ml, SS 16",Vol. Glassware,1,250.79
46.434.0200RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.200 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,394.24
46.434.0250RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.250 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,393.13
46.434.0400QR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.400 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,441.41
46.434.0500QR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.500 ml, Tol.± 0.2 ml, SS 19",Vol. Glassware,1,482.73
46.434.0750RQR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.750 ml, Tol.± 0.3 ml, SS 22",Vol. Glassware,1,668.11
46.434.0900QR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.900 ml, Tol.± 0.3 ml, SS 22",Vol. Glassware,1,771.79
46.434.1000QR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.1000 ml, Tol.± 0.3 ml, SS 22",Vol. Glassware,1,865.41
46.434.2000QR,"Volumetric Flask-ASTM Amber, Wide Mouth Heavy Duty, With Glass Stopper, Class A with Individual Works Certificate, Cap.2000 ml, Tol.± 0.5 ml, SS 27",Vol. Glassware,1,1520.19
70.418.0001IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.1* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,6,58.80
70.418.0002IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.2* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,6,58.81
70.418.0005NIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.5* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,2,62.00
70.418.0010NIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.10* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,2,69.16
70.418.0005WIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.5* ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,57.23
70.418.0010WIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.10* ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,55.72
70.418.0020IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.20* ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,65.00
70.418.0025IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.25 ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,70.20
70.418.0050IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.50 ml, Tol.± 0.12 ml, SS 12/21",Vol. Glassware,2,84.25
70.418.0100IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.100 ml, Tol.± 0.2 ml, SS 14/23",Vol. Glassware,2,99.28
70.418.0200IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.200 ml, Tol.± 0.3 ml, SS 14/23",Vol. Glassware,2,117.49
70.418.0250IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.250 ml, Tol.± 0.3 ml, SS 14/23",Vol. Glassware,2,118.94
70.418.0500IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.500 ml, Tol.± 0.5 ml, SS 19/26",Vol. Glassware,2,170.44
70.418.1000IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.1000 ml, Tol.± 0.8 ml, SS 24/29",Vol. Glassware,2,254.28
70.418.2000IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class B, Cap.2000 ml, Tol.± 1.2 ml, SS 29/32",Vol. Glassware,1,468.35
71.418.0001IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.1* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,6,80.06
71.418.0002IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.2* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,6,80.07
71.418.0005NIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.5* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,2,97.73
71.418.0010NIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.10* ml, Tol.± 0.05 ml, SS 7/16",Vol. Glassware,2,97.94
71.418.0005WIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.5* ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,84.84
71.418.0010WIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.10* ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,86.33
71.418.0020IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.20* ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,96.11
71.418.0025IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.25 ml, Tol.± 0.08 ml, SS 10/19",Vol. Glassware,2,99.03
71.418.0050IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.50 ml, Tol.± 0.12 ml, SS 12/21",Vol. Glassware,2,112.70
71.418.0100IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.100 ml, Tol.± 0.2 ml, SS 14/23",Vol. Glassware,2,154.75
71.418.0200IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.200 ml, Tol.± 0.3 ml, SS 14/23",Vol. Glassware,2,185.28
71.418.0250IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.250 ml, Tol.± 0.3 ml, SS 14/23",Vol. Glassware,2,197.47
71.418.0500IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.500 ml, Tol.± 0.5 ml, SS 19/26",Vol. Glassware,2,288.61
71.418.1000IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.1000 ml, Tol.± 0.8 ml, SS 24/29",Vol. Glassware,2,465.40
71.418.2000IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class B, Cap.2000 ml, Tol.± 1.2 ml, SS 29/32",Vol. Glassware,1,750.18
77.440.0100,"Flasks Volumetric Sugar Estimation With Two Marks Without Stopper, Class 'A' of B.S  675, Cap. 100 ml. and 110 ml",Vol. Glassware,2,104.77
70.440.0100,"Flasks Volumetric Sugar Estimation With Two Marks Without Stopper, Class 'B' of B.S. 675, Cap. 100 ml. and 110 ml",Vol. Glassware,2,83.89
75.417.0050IS,"Flask Volumetric Amber, With Special White Mark, Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.50 ml, Tol.± 0.06 ml, SS 12/21",Vol. Glassware,2,135.59
75.417.0100IS,"Flask Volumetric Amber, With Special White Mark, Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.100 ml, Tol.± 0.1 ml, SS 14/23",Vol. Glassware,2,175.01
75.417.0200IS,"Flask Volumetric Amber, With Special White Mark, Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.200 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,2,229.78
75.417.0250IS,"Flask Volumetric Amber, With Special White Mark, Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.250 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,2,220.01
77.417.0005NIS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.5* ml, Tol.±  ml, SS Yellow",Vol. Glassware,2,77.64
77.417.0010NIS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.10* ml, Tol.±  ml, SS Orange",Vol. Glassware,2,77.76
77.417.0005WIS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.5* ml, Tol.±  ml, SS Yellow",Vol. Glassware,2,68.73
77.417.0010WIS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.10* ml, Tol.±  ml, SS Orange",Vol. Glassware,2,70.31
77.417.0020IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.20* ml, Tol.±  ml, SS Blue",Vol. Glassware,2,74.02
77.417.0025IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.25 ml, Tol.±  ml, SS Green",Vol. Glassware,2,84.33
77.417.0050IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.50 ml, Tol.±  ml, SS Red",Vol. Glassware,2,96.98
77.417.0100IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.100 ml, Tol.±  ml, SS Green",Vol. Glassware,2,112.92
77.417.0200IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.200 ml, Tol.±  ml, SS White",Vol. Glassware,2,142.79
77.417.0250IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.250 ml, Tol.±  ml, SS Yellow",Vol. Glassware,2,134.06
77.417.0500IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.500 ml, Tol.±  ml, SS Red",Vol. Glassware,2,188.40
77.417.1000IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.1000 ml, Tol.±  ml, SS Blue",Vol. Glassware,2,301.48
77.417.2000IS,"Flask Volumetric, Color Coded, With Interchangeable Glass and Super Stopper™, Class A With Individual Works Certificate, Cap.2000 ml, Tol.±  ml, SS White",Vol. Glassware,1,520.22
72.418.0005NIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.5* ml, Tol.± 0.025 ml, SS 7/16",Vol. Glassware,1,118.59
72.418.0010NIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.10* ml, Tol.± 0.025 ml, SS 7/16",Vol. Glassware,1,118.59
72.418.0005WIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.5* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,108.36
72.418.0010WIS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.10* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,108.65
72.418.0015IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.15* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,107.60
72.418.0020IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.20* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,125.46
72.418.0025IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.25 ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,131.91
72.418.0030IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.30 ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,143.93
72.418.0050IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.50 ml, Tol.± 0.06 ml, SS 12/21",Vol. Glassware,1,141.22
72.418.0075IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.75 ml, Tol.± 0.06 ml, SS 12/21",Vol. Glassware,1,158.50
72.418.0100IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.100 ml, Tol.± 0.1 ml, SS 14/23",Vol. Glassware,1,161.97
72.418.0150IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.150 ml, Tol.± 0.1 ml, SS 14/23",Vol. Glassware,1,162.04
72.418.0200IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.200 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,1,200.89
72.418.0250IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.250 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,1,203.41
72.418.0300IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.300 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,1,201.89
72.418.0500IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.500 ml, Tol.± 0.25 ml, SS 19/26",Vol. Glassware,1,256.00
72.418.1000IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.1000 ml, Tol.± 0.4 ml, SS 24/29",Vol. Glassware,1,393.88
72.418.2000IS,"Flask Volumetric, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.2000 ml, Tol.± 0.6 ml, SS 29/32",Vol. Glassware,1,705.19
73.418.0005NIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.5* ml, Tol.± 0.025 ml, SS 7/16",Vol. Glassware,1,149.92
73.418.0010NIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.10* ml, Tol.± 0.025 ml, SS 7/16",Vol. Glassware,1,150.20
73.418.0005WIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.5* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,132.99
73.418.0010WIS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.10* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,133.27
73.418.0020IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.20* ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,150.52
73.418.0025IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.25 ml, Tol.± 0.04 ml, SS 10/19",Vol. Glassware,1,156.67
73.418.0050IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.50 ml, Tol.± 0.06 ml, SS 12/21",Vol. Glassware,1,170.01
73.418.0100IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.100 ml, Tol.± 0.1 ml, SS 14/23",Vol. Glassware,1,215.19
73.418.0200IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.200 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,1,279.44
73.418.0250IS,"Flask Volumetric Amber, With Interchangeable Glass and Super Stopper™, Class A With NABL Certificate, Cap.250 ml, Tol.± 0.15 ml, SS 14/23",Vol. Glassware,1,281.37
